timestamp,L_distance,M_distance,R_distance,light1,light2,line_sensors,motor1,motor2,motor3,motor4
2025-02-21T17:00:55.438052,23,22,28,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:00:55.666734,23,22,28,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:00:55.902577,23,22,28,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:00:56.132550,23,22,21,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:00:56.403504,23,22,21,0,0,0,-1600,-1600,1600,1600
2025-02-21T17:00:56.627686,23,22,21,0,0,0,-1600,-1600,1600,1600
2025-02-21T17:00:56.861837,23,21,21,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:00:57.097559,23,21,21,0,0,0,-1600,-1600,1600,1600
2025-02-21T17:00:57.319569,23,21,21,0,0,0,-1600,-1600,1600,1600
2025-02-21T17:00:57.541106,23,21,21,0,0,0,-1600,-1600,1600,1600
2025-02-21T17:00:57.768474,32,21,21,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:00:57.986985,32,21,21,0,0,0,-1600,-1600,1600,1600
2025-02-21T17:00:58.212002,32,21,21,0,0,0,-1600,-1600,1600,1600
2025-02-21T17:00:58.455275,32,115,21,0,0,0,600,600,600,600
2025-02-21T17:00:58.672603,32,115,94,0,0,0,600,600,600,600
2025-02-21T17:00:58.917608,32,87,94,0,0,0,600,600,600,600
2025-02-21T17:00:59.155439,88,87,94,0,0,0,600,600,600,600
2025-02-21T17:00:59.367814,88,88,94,0,0,0,600,600,600,600
2025-02-21T17:00:59.582286,88,88,88,0,0,0,600,600,600,600
2025-02-21T17:00:59.820949,88,57,88,0,0,0,600,600,600,600
2025-02-21T17:01:00.047916,57,57,88,0,0,0,600,600,600,600
2025-02-21T17:01:00.259764,57,57,88,0,0,0,600,600,600,600
2025-02-21T17:01:00.493620,57,57,57,0,0,0,600,600,600,600
2025-02-21T17:01:00.723188,57,56,57,0,0,0,600,600,600,600
2025-02-21T17:01:00.952619,53,56,57,0,0,0,600,600,600,600
2025-02-21T17:01:01.210815,53,46,57,0,0,0,600,600,600,600
2025-02-21T17:01:01.437685,53,46,44,0,0,0,600,600,600,600
2025-02-21T17:01:01.658807,53,40,44,0,0,0,600,600,600,600
2025-02-21T17:01:01.877449,28,40,44,0,0,0,600,600,600,600
2025-02-21T17:01:02.080948,28,28,44,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:01:02.296490,28,28,44,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:02.533849,28,28,44,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:02.760883,28,28,43,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:01:03.012091,28,28,43,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:03.231987,28,28,43,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:03.448197,28,28,43,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:03.668976,28,14,43,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:01:03.900593,28,14,43,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:04.115262,28,14,43,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:04.340900,20,14,43,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:01:04.557796,20,14,43,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:04.783769,20,14,43,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:05.013917,20,24,43,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:01:05.265158,20,24,43,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:05.487275,20,24,43,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:05.709448,20,24,79,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:01:05.917527,20,24,79,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:01:06.152125,20,24,79,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:06.401171,20,24,79,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:06.636452,45,46,79,0,0,0,600,600,600,600
2025-02-21T17:01:06.866989,45,46,79,0,0,0,600,600,600,600
2025-02-21T17:01:07.093119,45,46,51,0,0,0,600,600,600,600
2025-02-21T17:01:07.304934,45,51,51,0,0,0,600,600,600,600
2025-02-21T17:01:07.530876,45,51,51,0,0,0,600,600,600,600
2025-02-21T17:01:07.779791,42,51,51,0,0,0,600,600,600,600
2025-02-21T17:01:07.992334,42,42,51,0,0,0,600,600,600,600
2025-02-21T17:01:08.217478,42,42,42,0,0,0,600,600,600,600
2025-02-21T17:01:08.462287,42,58,42,0,0,0,600,600,600,600
2025-02-21T17:01:08.672894,54,54,42,0,0,0,600,600,600,600
2025-02-21T17:01:08.888448,54,54,54,0,0,0,600,600,600,600
2025-02-21T17:01:09.129133,54,54,54,0,0,0,600,600,600,600
2025-02-21T17:01:09.339914,54,70,54,0,0,0,600,600,600,600
2025-02-21T17:01:09.567079,71,70,54,0,0,0,600,600,600,600
2025-02-21T17:01:09.815655,71,71,54,0,0,0,600,600,600,600
2025-02-21T17:01:10.057167,71,71,58,0,0,0,600,600,600,600
2025-02-21T17:01:10.303528,71,58,58,0,0,0,600,600,600,600
2025-02-21T17:01:10.525551,58,56,58,0,0,0,600,600,600,600
2025-02-21T17:01:10.736000,58,56,56,0,0,0,600,600,600,600
2025-02-21T17:01:10.989677,58,57,56,0,0,0,600,600,600,600
2025-02-21T17:01:11.220722,58,57,56,0,0,0,600,600,600,600
2025-02-21T17:01:11.438708,58,57,56,0,0,0,600,600,600,600
2025-02-21T17:01:11.664076,58,57,56,0,0,0,600,600,600,600
2025-02-21T17:01:11.875055,58,57,57,0,0,0,600,600,600,600
2025-02-21T17:01:12.094828,58,57,57,0,0,0,600,600,600,600
2025-02-21T17:01:12.315358,57,57,57,0,0,0,600,600,600,600
2025-02-21T17:01:12.545522,57,56,57,0,0,0,600,600,600,600
2025-02-21T17:01:12.767185,57,56,56,0,0,0,600,600,600,600
2025-02-21T17:01:12.991828,57,56,56,0,0,0,600,600,600,600
2025-02-21T17:01:13.217417,56,56,56,0,0,0,600,600,600,600
2025-02-21T17:01:13.460040,56,50,56,0,0,0,600,600,600,600
2025-02-21T17:01:13.670983,56,50,57,0,0,0,600,600,600,600
2025-02-21T17:01:13.911606,56,57,57,0,0,0,600,600,600,600
2025-02-21T17:01:14.143248,57,57,57,0,0,0,600,600,600,600
2025-02-21T17:01:14.395137,57,56,57,0,0,0,600,600,600,600
2025-02-21T17:01:14.628409,57,56,57,0,0,0,600,600,600,600
2025-02-21T17:01:14.858286,57,56,57,0,0,0,600,600,600,600
2025-02-21T17:01:15.105520,57,50,57,0,0,0,600,600,600,600
2025-02-21T17:01:15.315276,57,50,57,0,0,0,600,600,600,600
2025-02-21T17:01:15.531498,57,50,56,0,0,0,600,600,600,600
2025-02-21T17:01:15.798239,57,52,56,0,0,0,600,600,600,600
2025-02-21T17:01:16.013657,56,52,56,0,0,0,600,600,600,600
2025-02-21T17:01:16.239822,56,52,56,0,0,0,600,600,600,600
2025-02-21T17:01:16.471010,56,52,54,0,0,0,600,600,600,600
2025-02-21T17:01:16.685030,56,54,54,0,0,0,600,600,600,600
2025-02-21T17:01:16.917779,56,56,54,0,0,0,600,600,600,600
2025-02-21T17:01:17.132899,56,56,54,0,0,0,600,600,600,600
2025-02-21T17:01:17.337966,56,56,56,0,0,0,600,600,600,600
2025-02-21T17:01:17.570343,56,56,56,0,0,0,600,600,600,600
2025-02-21T17:01:17.795261,56,56,56,0,0,0,600,600,600,600
2025-02-21T17:01:18.035730,56,57,56,0,0,0,600,600,600,600
2025-02-21T17:01:18.254431,56,57,56,0,0,0,600,600,600,600
2025-02-21T17:01:18.515961,56,56,56,0,0,0,600,600,600,600
2025-02-21T17:01:18.764756,56,56,56,0,0,0,600,600,600,600
2025-02-21T17:01:18.976690,56,56,56,0,0,0,600,600,600,600
2025-02-21T17:01:19.208008,56,56,58,0,0,0,600,600,600,600
2025-02-21T17:01:19.443824,56,57,58,0,0,0,600,600,600,600
2025-02-21T17:01:19.706957,57,57,58,0,0,0,600,600,600,600
2025-02-21T17:01:19.917647,57,56,58,0,0,0,600,600,600,600
2025-02-21T17:01:20.136964,57,56,56,0,0,0,600,600,600,600
2025-02-21T17:01:20.348210,57,56,56,0,0,0,600,600,600,600
2025-02-21T17:01:20.585354,58,58,56,0,0,0,600,600,600,600
2025-02-21T17:01:20.806181,58,58,56,0,0,0,600,600,600,600
2025-02-21T17:01:21.028756,58,58,57,0,0,0,600,600,600,600
2025-02-21T17:01:21.274686,58,57,57,0,0,0,600,600,600,600
2025-02-21T17:01:21.499984,57,57,57,0,0,0,600,600,600,600
2025-02-21T17:01:21.719867,57,56,57,0,0,0,600,600,600,600
2025-02-21T17:01:21.974230,57,56,56,0,0,0,600,600,600,600
2025-02-21T17:01:22.234253,58,56,56,0,0,0,600,600,600,600
2025-02-21T17:01:22.457043,58,56,56,0,0,0,600,600,600,600
2025-02-21T17:01:22.677373,58,56,56,0,0,0,600,600,600,600
2025-02-21T17:01:22.905664,58,56,56,0,0,0,600,600,600,600
2025-02-21T17:01:23.117500,58,56,56,0,0,0,600,600,600,600
2025-02-21T17:01:23.369418,57,56,56,0,0,0,600,600,600,600
2025-02-21T17:01:23.601406,57,56,56,0,0,0,600,600,600,600
2025-02-21T17:01:23.831991,57,56,56,0,0,0,600,600,600,600
2025-02-21T17:01:24.052694,56,56,56,0,0,0,600,600,600,600
2025-02-21T17:01:24.299958,56,43,56,0,0,0,600,600,600,600
2025-02-21T17:01:24.540738,56,43,56,0,0,0,600,600,600,600
2025-02-21T17:01:24.768061,56,43,14,0,0,0,-800,-800,1500,1500
2025-02-21T17:01:25.013734,56,43,14,0,0,0,-800,-800,1500,1500
2025-02-21T17:01:25.231472,56,74,14,0,0,0,-800,-800,1500,1500
2025-02-21T17:01:25.437793,56,74,14,0,0,0,-800,-800,1500,1500
2025-02-21T17:01:25.689659,58,74,14,0,0,0,-800,-800,1500,1500
2025-02-21T17:01:25.918540,58,74,14,0,0,0,-800,-800,1500,1500
2025-02-21T17:01:26.168183,58,46,14,0,0,0,-800,-800,1500,1500
2025-02-21T17:01:26.383525,58,46,14,0,0,0,-800,-800,1500,1500
2025-02-21T17:01:26.607058,58,46,14,0,0,0,-800,-800,1500,1500
2025-02-21T17:01:26.855690,58,46,43,0,0,0,600,600,600,600
2025-02-21T17:01:27.088016,58,39,43,0,0,0,600,600,600,600
2025-02-21T17:01:27.325398,37,39,43,0,0,0,600,600,600,600
2025-02-21T17:01:27.581018,37,36,36,0,0,0,600,600,600,600
2025-02-21T17:01:27.801930,37,36,36,0,0,0,600,600,600,600
2025-02-21T17:01:28.039600,31,36,36,0,0,0,600,600,600,600
2025-02-21T17:01:28.274825,31,36,36,0,0,0,600,600,600,600
2025-02-21T17:01:28.493099,31,30,36,0,0,0,600,600,600,600
2025-02-21T17:01:28.743010,31,30,31,0,0,0,600,600,600,600
2025-02-21T17:01:28.959431,31,37,31,0,0,0,600,600,600,600
2025-02-21T17:01:29.182563,56,37,31,0,0,0,600,600,600,600
2025-02-21T17:01:29.394885,56,87,31,0,0,0,600,600,600,600
2025-02-21T17:01:29.637456,56,79,82,0,0,0,600,600,600,600
2025-02-21T17:01:29.849181,79,79,82,0,0,0,600,600,600,600
2025-02-21T17:01:30.075212,79,72,82,0,0,0,600,600,600,600
2025-02-21T17:01:30.322621,79,72,58,0,0,0,600,600,600,600
2025-02-21T17:01:30.534661,79,72,58,0,0,0,600,600,600,600
2025-02-21T17:01:30.761668,79,51,58,0,0,0,600,600,600,600
2025-02-21T17:01:31.017103,46,51,58,0,0,0,600,600,600,600
2025-02-21T17:01:31.248013,46,43,58,0,0,0,600,600,600,600
2025-02-21T17:01:31.479734,46,37,39,0,0,0,600,600,600,600
2025-02-21T17:01:31.702933,23,37,39,0,0,0,600,600,600,600
2025-02-21T17:01:31.950544,23,33,39,0,0,0,600,600,600,600
2025-02-21T17:01:32.196976,23,33,5,0,0,0,-800,-800,1500,1500
2025-02-21T17:01:32.473430,23,33,5,0,0,0,-1200,-1200,2000,2000
2025-02-21T17:01:32.711247,23,33,5,0,0,0,-1200,-1200,2000,2000
2025-02-21T17:01:32.926390,23,50,5,0,0,0,-1200,-1200,2000,2000
2025-02-21T17:01:33.149640,23,50,5,0,0,0,-1200,-1200,2000,2000
2025-02-21T17:01:33.436451,5,50,5,0,0,0,2000,2000,-1200,-1200
2025-02-21T17:01:33.680819,5,50,5,0,0,0,2000,2000,-1200,-1200
2025-02-21T17:01:33.911186,5,50,5,0,0,0,2000,2000,-1200,-1200
2025-02-21T17:01:34.126721,5,56,5,0,0,0,2000,2000,-1200,-1200
2025-02-21T17:01:34.336329,5,56,5,0,0,0,2000,2000,-1200,-1200
2025-02-21T17:01:34.566286,5,56,54,0,0,0,2000,2000,-1200,-1200
2025-02-21T17:01:34.822879,5,56,54,0,0,0,2000,2000,-1200,-1200
2025-02-21T17:01:35.043579,5,5,54,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:01:35.263233,5,5,54,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:35.498196,5,5,54,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:35.703819,5,5,54,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:35.915713,8,5,54,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:01:36.126353,8,5,54,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:36.348515,8,5,54,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:36.567672,8,21,54,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:01:36.786700,8,21,54,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:01:37.018636,8,21,54,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:37.237125,8,21,74,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:01:37.447634,8,21,74,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:37.670480,8,21,74,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:37.897826,8,21,74,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:38.152068,8,59,74,0,0,0,2000,2000,-1200,-1200
2025-02-21T17:01:38.370823,8,59,74,0,0,0,2000,2000,-1200,-1200
2025-02-21T17:01:38.594780,8,59,74,0,0,0,2000,2000,-1200,-1200
2025-02-21T17:01:38.837582,56,56,74,0,0,0,600,600,600,600
2025-02-21T17:01:39.066435,56,56,55,0,0,0,600,600,600,600
2025-02-21T17:01:39.301762,56,44,55,0,0,0,600,600,600,600
2025-02-21T17:01:39.522398,43,44,55,0,0,0,600,600,600,600
2025-02-21T17:01:39.728687,43,42,55,0,0,0,600,600,600,600
2025-02-21T17:01:39.964340,43,42,32,0,0,0,600,600,600,600
2025-02-21T17:01:40.190000,43,24,32,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:01:40.405494,43,24,32,0,0,0,-1600,-1600,1600,1600
2025-02-21T17:01:40.643679,43,24,32,0,0,0,-1600,-1600,1600,1600
2025-02-21T17:01:40.898553,9,24,32,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:01:41.137782,9,24,32,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:41.353629,9,24,32,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:41.574454,9,24,32,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:41.801365,9,83,32,0,0,0,2000,2000,-1200,-1200
2025-02-21T17:01:42.047749,9,83,32,0,0,0,2000,2000,-1200,-1200
2025-02-21T17:01:42.257042,9,83,45,0,0,0,1500,1500,-800,-800
2025-02-21T17:01:42.488557,9,83,45,0,0,0,2000,2000,-1200,-1200
2025-02-21T17:01:42.708251,9,83,45,0,0,0,2000,2000,-1200,-1200
2025-02-21T17:01:42.969838,9,19,45,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:43.179657,9,19,45,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:43.395261,9,19,45,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:43.602249,17,19,45,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:01:43.901832,17,19,45,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:44.143302,17,19,45,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:44.383467,17,18,45,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:44.607727,17,18,45,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:44.814939,17,18,45,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:45.061928,17,18,49,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:01:45.291747,17,18,49,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:45.543678,17,18,49,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:45.767964,17,18,49,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:46.030240,17,82,49,0,0,0,1500,1500,-800,-800
2025-02-21T17:01:46.250959,63,82,49,0,0,0,600,600,600,600
2025-02-21T17:01:46.466365,63,77,49,0,0,0,600,600,600,600
2025-02-21T17:01:46.689931,63,77,49,0,0,0,600,600,600,600
2025-02-21T17:01:46.905356,63,77,79,0,0,0,600,600,600,600
2025-02-21T17:01:47.131769,63,80,79,0,0,0,600,600,600,600
2025-02-21T17:01:47.367606,75,80,79,0,0,0,600,600,600,600
2025-02-21T17:01:47.588957,75,64,79,0,0,0,600,600,600,600
2025-02-21T17:01:47.818143,75,64,59,0,0,0,600,600,600,600
2025-02-21T17:01:48.027093,75,53,59,0,0,0,600,600,600,600
2025-02-21T17:01:48.251229,48,32,59,0,0,0,600,600,600,600
2025-02-21T17:01:48.474273,48,32,32,0,0,0,600,600,600,600
2025-02-21T17:01:48.700742,48,32,32,0,0,0,600,600,600,600
2025-02-21T17:01:48.936172,48,29,32,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:01:49.163483,48,29,32,0,0,0,-1600,-1600,1600,1600
2025-02-21T17:01:49.398164,48,29,32,0,0,0,-1600,-1600,1600,1600
2025-02-21T17:01:49.628762,9,29,32,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:01:49.854132,9,29,32,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:50.105610,9,29,32,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:50.346012,9,42,32,0,0,0,2000,2000,-1200,-1200
2025-02-21T17:01:50.578861,9,42,32,0,0,0,2000,2000,-1200,-1200
2025-02-21T17:01:50.813944,9,42,32,0,0,0,2000,2000,-1200,-1200
2025-02-21T17:01:51.064396,9,42,30,0,0,0,2000,2000,-1200,-1200
2025-02-21T17:01:51.290407,9,42,30,0,0,0,2000,2000,-1200,-1200
2025-02-21T17:01:51.513145,9,54,30,0,0,0,2000,2000,-1200,-1200
2025-02-21T17:01:51.734122,9,54,30,0,0,0,2000,2000,-1200,-1200
2025-02-21T17:01:51.982359,54,54,30,0,0,0,600,600,600,600
2025-02-21T17:01:52.217851,54,56,30,0,0,0,600,600,600,600
2025-02-21T17:01:52.435636,54,56,54,0,0,0,600,600,600,600
2025-02-21T17:01:52.672027,54,56,54,0,0,0,600,600,600,600
2025-02-21T17:01:52.926013,54,50,54,0,0,0,600,600,600,600
2025-02-21T17:01:53.141571,50,50,54,0,0,0,600,600,600,600
2025-02-21T17:01:53.376005,50,48,30,0,0,0,600,600,600,600
2025-02-21T17:01:53.612707,50,29,30,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:01:53.832012,50,29,30,0,0,0,-1600,-1600,1600,1600
2025-02-21T17:01:54.071081,50,29,30,0,0,0,-1600,-1600,1600,1600
2025-02-21T17:01:54.300176,50,29,30,0,0,0,-1600,-1600,1600,1600
2025-02-21T17:01:54.524334,18,29,30,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:01:54.751536,18,29,30,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:54.969120,18,29,30,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:55.210205,18,18,30,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:55.447976,18,18,30,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:55.675326,18,18,30,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:55.903704,18,18,23,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:01:56.142678,18,18,23,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:56.379883,18,18,23,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:56.616644,18,18,23,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:01:56.863182,18,94,23,0,0,0,1500,1500,-800,-800
2025-02-21T17:01:57.090846,45,94,23,0,0,0,600,600,600,600
2025-02-21T17:01:57.318050,45,45,23,0,0,0,600,600,600,600
2025-02-21T17:01:57.542681,45,45,45,0,0,0,600,600,600,600
2025-02-21T17:01:57.749253,45,44,45,0,0,0,600,600,600,600
2025-02-21T17:01:57.994923,44,44,45,0,0,0,600,600,600,600
2025-02-21T17:01:58.219807,44,36,45,0,0,0,600,600,600,600
2025-02-21T17:01:58.472688,44,36,45,0,0,0,600,600,600,600
2025-02-21T17:01:58.700055,44,51,31,0,0,0,600,600,600,600
2025-02-21T17:01:58.932483,57,51,31,0,0,0,600,600,600,600
2025-02-21T17:01:59.157105,57,58,31,0,0,0,600,600,600,600
2025-02-21T17:01:59.413848,57,58,57,0,0,0,600,600,600,600
2025-02-21T17:01:59.641283,57,58,57,0,0,0,600,600,600,600
2025-02-21T17:01:59.859857,51,58,57,0,0,0,600,600,600,600
2025-02-21T17:02:00.083404,51,51,57,0,0,0,600,600,600,600
2025-02-21T17:02:00.316360,51,51,57,0,0,0,600,600,600,600
2025-02-21T17:02:00.528720,51,51,5,0,0,0,-1200,-1200,2000,2000
2025-02-21T17:02:00.749087,51,62,5,0,0,0,-1200,-1200,2000,2000
2025-02-21T17:02:00.984773,51,62,5,0,0,0,-1200,-1200,2000,2000
2025-02-21T17:02:01.215772,51,62,5,0,0,0,-1200,-1200,2000,2000
2025-02-21T17:02:01.445001,4,62,5,0,0,0,2000,2000,-1200,-1200
2025-02-21T17:02:01.688425,4,62,5,0,0,0,2000,2000,-1200,-1200
2025-02-21T17:02:01.926267,4,62,5,0,0,0,2000,2000,-1200,-1200
2025-02-21T17:02:02.171665,4,47,5,0,0,0,2000,2000,-1200,-1200
2025-02-21T17:02:02.389293,4,47,5,0,0,0,2000,2000,-1200,-1200
2025-02-21T17:02:02.617460,4,47,4,0,0,0,2000,2000,-1200,-1200
2025-02-21T17:02:02.833481,4,47,4,0,0,0,2000,2000,-1200,-1200
2025-02-21T17:02:03.058675,4,61,4,0,0,0,2000,2000,-1200,-1200
2025-02-21T17:02:03.271624,4,61,4,0,0,0,2000,2000,-1200,-1200
2025-02-21T17:02:03.492369,4,61,4,0,0,0,2000,2000,-1200,-1200
2025-02-21T17:02:03.717951,52,61,4,0,0,0,-1200,-1200,2000,2000
2025-02-21T17:02:03.941162,52,61,4,0,0,0,-1200,-1200,2000,2000
2025-02-21T17:02:04.175193,52,61,4,0,0,0,-1200,-1200,2000,2000
2025-02-21T17:02:04.434001,52,47,4,0,0,0,-1200,-1200,2000,2000
2025-02-21T17:02:04.653321,52,47,4,0,0,0,-1200,-1200,2000,2000
2025-02-21T17:02:04.888492,52,47,70,0,0,0,600,600,600,600
2025-02-21T17:02:05.145629,52,70,70,0,0,0,600,600,600,600
2025-02-21T17:02:05.356318,70,70,70,0,0,0,600,600,600,600
2025-02-21T17:02:05.587101,70,56,70,0,0,0,600,600,600,600
2025-02-21T17:02:05.825831,70,56,56,0,0,0,600,600,600,600
2025-02-21T17:02:06.057812,70,57,56,0,0,0,600,600,600,600
2025-02-21T17:02:06.294834,57,57,56,0,0,0,600,600,600,600
2025-02-21T17:02:06.547038,57,85,89,0,0,0,600,600,600,600
2025-02-21T17:02:06.797934,57,85,89,0,0,0,600,600,600,600
2025-02-21T17:02:07.026095,57,85,89,0,0,0,600,600,600,600
2025-02-21T17:02:07.266606,89,85,89,0,0,0,600,600,600,600
2025-02-21T17:02:07.486875,89,68,89,0,0,0,600,600,600,600
2025-02-21T17:02:07.708571,89,68,68,0,0,0,600,600,600,600
2025-02-21T17:02:07.926107,89,63,68,0,0,0,600,600,600,600
2025-02-21T17:02:08.162607,63,61,68,0,0,0,600,600,600,600
2025-02-21T17:02:08.380048,63,61,68,0,0,0,600,600,600,600
2025-02-21T17:02:08.602233,63,61,61,0,0,0,600,600,600,600
2025-02-21T17:02:08.828654,63,55,61,0,0,0,600,600,600,600
2025-02-21T17:02:09.097248,52,55,61,0,0,0,600,600,600,600
2025-02-21T17:02:09.328406,52,49,61,0,0,0,600,600,600,600
2025-02-21T17:02:09.561677,52,49,49,0,0,0,600,600,600,600
2025-02-21T17:02:09.787657,52,44,49,0,0,0,600,600,600,600
2025-02-21T17:02:10.014293,38,35,49,0,0,0,600,600,600,600
2025-02-21T17:02:10.252113,38,35,24,0,0,0,600,600,600,600
2025-02-21T17:02:10.469160,38,35,24,0,0,0,600,600,600,600
2025-02-21T17:02:10.700205,38,21,24,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:02:10.921038,38,21,24,0,0,0,-1600,-1600,1600,1600
2025-02-21T17:02:11.163089,38,21,24,0,0,0,-1600,-1600,1600,1600
2025-02-21T17:02:11.391520,23,21,24,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:02:11.612996,23,21,24,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:02:11.838529,23,21,24,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:02:12.047600,23,21,24,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:02:12.263348,23,36,24,0,0,0,600,600,600,600
2025-02-21T17:02:12.473323,23,36,34,0,0,0,600,600,600,600
2025-02-21T17:02:12.713629,29,30,34,0,0,0,600,600,600,600
2025-02-21T17:02:12.937687,29,29,34,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:02:13.160485,29,29,34,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:02:13.393651,29,29,34,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:02:13.618785,29,29,34,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:02:13.850921,29,29,42,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:02:14.108329,29,29,42,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:02:14.337918,29,29,42,0,0,0,1600,1600,-1600,-1600
2025-02-21T17:02:14.580559,29,42,42,0,0,0,600,600,600,600
2025-02-21T17:02:14.793199,43,42,42,0,0,0,600,600,600,600
2025-02-21T17:02:15.071256,43,43,42,0,0,0,600,600,600,600
2025-02-21T17:02:15.310086,43,43,34,0,0,0,600,600,600,600
2025-02-21T17:02:15.569893,34,34,34,0,0,0,600,600,600,600
2025-02-21T17:02:15.806557,34,34,34,0,0,0,600,600,600,600
2025-02-21T17:02:16.067360,34,34,34,0,0,0,600,600,600,600
2025-02-21T17:02:16.311864,34,34,34,0,0,0,600,600,600,600
2025-02-21T17:02:16.533524,34,34,34,0,0,0,600,600,600,600
2025-02-21T17:02:16.740544,34,34,34,0,0,0,600,600,600,600
2025-02-21T17:02:16.975090,34,20,34,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:02:17.196744,34,20,34,0,0,0,-1600,-1600,1600,1600
2025-02-21T17:02:17.413343,34,20,34,0,0,0,-1600,-1600,1600,1600
2025-02-21T17:02:17.669559,34,20,12,0,0,0,-1200,-1200,-1200,-1200
2025-02-21T17:02:17.914184,34,20,12,0,0,0,-1600,-1600,1600,1600
